,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
3982,302521,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
3983,302522,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
3984,302523,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
3985,300091,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3986,300092,K20.X,Oesophagitis ,2,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3987,300093,A18.8,Tuberculosis of other specified organs,1,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3988,300094,K23.0,Tuberculous oesophagitis,1,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3989,300095,K23.0,Tuberculous oesophagitis,1,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3990,300096,A18.8,Tuberculosis of other specified organs,1,Chronic oesophagitis,409657002,True,True,Chronic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3991,117331,K50.8,Other Crohn disease,1,Crohn's oesophagitis,235607002,True,True,Crohn's disease of esophagus (disorder),900000000000207008,Fully defined,Oesophagitis
3992,264393,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Gastro-oesophagitis,35023000,True,True,Gastroesophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3993,154483,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Peptic oesophagitis,266433003,True,True,Gastroesophageal reflux disease with esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3994,117326,K20.X,Oesophagitis ,1,Fungal oesophagitis,235602008,True,True,Fungal esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3995,154483,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Reflux oesophagitis,266433003,True,True,Gastroesophageal reflux disease with esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3996,117327,K20.X,Oesophagitis ,1,Viral oesophagitis,235603003,True,True,Viral esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3997,300085,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3998,300086,K20.X,Oesophagitis ,2,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3999,300087,A18.8,Tuberculosis of other specified organs,1,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4000,300088,K23.0,Tuberculous oesophagitis,1,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4001,300089,K23.0,Tuberculous oesophagitis,1,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4002,300090,A18.8,Tuberculosis of other specified organs,1,Acute oesophagitis,409656006,True,True,Acute esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4003,24400,K20.X,Oesophagitis ,1,Pill oesophagitis,13504006,True,True,Pill esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
4004,33147,K21.9,Gastro-oesophageal reflux disease without oesophagitis,1,Oesophagitis,16761005,True,True,Esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4005,33148,K21.0,Gastro-oesophageal reflux disease with oesophagitis,2,Oesophagitis,16761005,True,True,Esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4006,33149,K20.X,Oesophagitis ,3,Oesophagitis,16761005,True,True,Esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
4007,406887,J10.8,"Influenza with other manifestations, seasonal influenza virus identified",1,Adenoviral enteritis (disorder),70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4008,406888,J11.8,"Influenza with other manifestations, virus not identified",2,Adenoviral enteritis (disorder),70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4009,406889,A08.2,Adenoviral enteritis,3,Adenoviral enteritis (disorder),70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4010,406887,J10.8,"Influenza with other manifestations, seasonal influenza virus identified",1,Adenoviral enteritis,70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4011,406888,J11.8,"Influenza with other manifestations, virus not identified",2,Adenoviral enteritis,70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4012,406889,A08.2,Adenoviral enteritis,3,Adenoviral enteritis,70880006,True,True,Adenoviral enteritis (disorder),900000000000207008,Fully defined,Adenoviral enteritis
4013,128814,B20.5,HIV disease resulting in other mycoses,1,Cryptosporidiosis (disorder),240370009,True,True,Cryptosporidiosis (disorder),900000000000207008,Fully defined,Cryptosporidiosis
4014,128815,A07.2,Cryptosporidiosis,2,Cryptosporidiosis (disorder),240370009,True,True,Cryptosporidiosis (disorder),900000000000207008,Fully defined,Cryptosporidiosis
4015,128814,B20.5,HIV disease resulting in other mycoses,1,Cryptosporidiosis,240370009,True,True,Cryptosporidiosis (disorder),900000000000207008,Fully defined,Cryptosporidiosis
4016,128815,A07.2,Cryptosporidiosis,2,Cryptosporidiosis,240370009,True,True,Cryptosporidiosis (disorder),900000000000207008,Fully defined,Cryptosporidiosis
4017,2017738,A04.6,Enteritis due to Yersinia enterocolitica,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4018,2017739,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4019,2017736,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4020,2017737,A04.6,Enteritis due to Yersinia enterocolitica,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4021,2017738,A04.6,Enteritis due to Yersinia enterocolitica,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4022,2017739,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4023,2017736,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4024,2017737,A04.6,Enteritis due to Yersinia enterocolitica,1,Arthritis due to and following enteritis caused by Yersinia enterocolitica,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4025,2017738,A04.6,Enteritis due to Yersinia enterocolitica,1,Postinfectious arthritis due to Yersinia enterocolitica enteritis,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4026,2017739,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Postinfectious arthritis due to Yersinia enterocolitica enteritis,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4027,2017736,M01.3,Arthritis in other bacterial diseases classified elsewhere,1,Postinfectious arthritis due to Yersinia enterocolitica enteritis,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4028,2017737,A04.6,Enteritis due to Yersinia enterocolitica,1,Postinfectious arthritis due to Yersinia enterocolitica enteritis,1177017006,True,True,Arthritis due to and following enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4029,407692,A04.6,Enteritis due to Yersinia enterocolitica,1,Enteritis due to Yersinia enterocolitica,711167005,True,True,Enteritis caused by Yersinia enterocolitica (disorder),900000000000207008,Fully defined,Enteritis due to Yersinia enterocolitica
4030,285039,A02.8,Other specified salmonella infections,1,Salmonella enteritis,397503006,True,True,Salmonella enterica subspecies arizonae infection (disorder),900000000000207008,Fully defined,Salmonella enteritis
4031,285040,A02.2,Localized salmonella infections,2,Salmonella enteritis,397503006,True,True,Salmonella enterica subspecies arizonae infection (disorder),900000000000207008,Fully defined,Salmonella enteritis
4032,285041,A02.0,Salmonella enteritis,3,Salmonella enteritis,397503006,True,True,Salmonella enterica subspecies arizonae infection (disorder),900000000000207008,Fully defined,Salmonella enteritis
4033,285042,A02.1,Salmonella sepsis,4,Salmonella enteritis,397503006,True,True,Salmonella enterica subspecies arizonae infection (disorder),900000000000207008,Fully defined,Salmonella enteritis
4034,285043,A02.9,"Salmonella infection, unspecified",5,Salmonella enteritis,397503006,True,True,Salmonella enterica subspecies arizonae infection (disorder),900000000000207008,Fully defined,Salmonella enteritis
4035,286829,G97.1,Other reaction to spinal and lumbar puncture,1,Postspinal headache,398987004,True,True,Headache following lumbar puncture (disorder),900000000000207008,Primitive,Headache
4036,313864,,No target,1,History of headache,425978000,True,True,History of headache (situation),900000000000207008,Fully defined,Headache
4037,53523,N95.0,Postmenopausal bleeding,1,Menopausal headache,198438009,True,True,Menopausal headache (disorder),900000000000207008,Primitive,Headache
4038,23918,G44.3,Chronic post-traumatic headache,1,Post-ictal headache,13322008,True,True,Postseizure headache (finding),999000041000000102,Primitive,Headache
4039,,,,,Solpadeine Headache,9345401000001103,True,True,Solpadeine Headache (product),999000011000001104,Primitive,Headache
4040,1163,R51.X,Headache ,1,Postpartum headache,103008008,True,True,Postpartum headache (finding),900000000000207008,Primitive,Headache
4041,45061,G44.0,Cluster headache syndrome,1,Vasomotor headache,193031009,True,True,Cluster headache syndrome (disorder),900000000000207008,Primitive,Headache
4042,262196,R51.X,Headache ,1,Occipital headache,330007,True,True,Occipital headache (finding),900000000000207008,Primitive,Headache
4043,29445,,No target,1,Throbbing headache,162308004,True,True,Throbbing headache (finding),900000000000207008,Fully defined,Headache
4044,,,,,Headache character,162306000,True,True,Headache character (observable entity),900000000000207008,Primitive,Headache
4045,1962829,R51.X,Headache ,1,One sided headache,162300006,True,True,Unilateral headache (finding),900000000000207008,Primitive,Headache
4046,29405,G44.8,Other specified headache syndromes,1,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4047,29406,G43.0,Migraine without aura [common migraine],2,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4048,29407,G44.2,Tension-type headache,3,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4049,29408,G43.8,Other migraine,4,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4050,29409,O74.5,Spinal and epidural anaesthesia-induced headache during labour and delivery,5,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4051,29410,T88.5,Other complications of anaesthesia,6,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4052,29411,G43.9,"Migraine, unspecified",7,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4053,29412,G43.1,Migraine with aura [classical migraine],8,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4054,29413,G44.4,"Drug-induced headache, not elsewhere classified",9,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4055,29414,G44.1,"Vascular headache, not elsewhere classified",10,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4056,29415,G44.0,Cluster headache syndrome,11,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4057,29416,G43.3,Complicated migraine,12,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4058,29417,G43.2,Status migrainosus,13,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4059,29418,F45.4,Persistent somatoform pain disorder,14,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4060,29419,G44.3,Chronic post-traumatic headache,15,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4061,29420,O29.4,Spinal and epidural anaesthesia-induced headache during pregnancy,16,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
4062,29421,G97.1,Other reaction to spinal and lumbar puncture,17,Bilateral headache,162301005,True,True,Bilateral headache (finding),900000000000207008,Primitive,Headache
