,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
3761,292752,P39.4,Neonatal skin infection,1,Neonatal fungal infection of skin (disorder),402798004,True,True,Neonatal fungal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3762,292750,P39.4,Neonatal skin infection,1,Neonatal viral infection of skin (disorder),402796000,True,True,Neonatal viral infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3763,295077,L00.X,Staphylococcal scalded skin syndrome ,1,Neonatal staphylococcal infection of skin,403840005,True,True,Neonatal staphylococcal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3764,295078,P39.4,Neonatal skin infection,2,Neonatal staphylococcal infection of skin,403840005,True,True,Neonatal staphylococcal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3765,292751,P39.4,Neonatal skin infection,1,Neonatal pyogenic infection of skin,402797009,True,True,Neonatal pyogenic infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3766,2010721,P39.4,Neonatal skin infection,1,Neonatal Pseudomonas skin infection,1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3767,2010722,B96.5,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,1,Neonatal Pseudomonas skin infection,1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3768,75312,P39.4,Neonatal skin infection,1,Neonatal skin infection (disorder),206554002,True,True,Neonatal skin infection (disorder),900000000000207008,Fully defined,Neonatal skin infection
3769,292752,P39.4,Neonatal skin infection,1,Neonatal fungal infection of skin,402798004,True,True,Neonatal fungal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3770,292750,P39.4,Neonatal skin infection,1,Neonatal viral infection of skin,402796000,True,True,Neonatal viral infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3771,75312,P39.4,Neonatal skin infection,1,Neonatal skin infection,206554002,True,True,Neonatal skin infection (disorder),900000000000207008,Fully defined,Neonatal skin infection
3772,294027,L70.0,Acne vulgaris,1,Superficial mixed comedonal and inflammatory acne vulgaris (disorder),403349000,True,True,Superficial mixed comedonal and inflammatory acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3773,294027,L70.0,Acne vulgaris,1,Superficial mixed comedonal and inflammatory acne vulgaris,403349000,True,True,Superficial mixed comedonal and inflammatory acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3774,294026,L70.0,Acne vulgaris,1,Superficial inflammatory acne vulgaris (disorder),403348008,True,True,Superficial inflammatory acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3775,2029349,I89.0,"Lymphoedema, not elsewhere classified",1,Facial lymphedema due to acne vulgaris (disorder),1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3776,2029350,L70.0,Acne vulgaris,1,Facial lymphedema due to acne vulgaris (disorder),1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3777,2029349,I89.0,"Lymphoedema, not elsewhere classified",1,Facial lymphoedema due to acne vulgaris,1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3778,2029350,L70.0,Acne vulgaris,1,Facial lymphoedema due to acne vulgaris,1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3779,294026,L70.0,Acne vulgaris,1,Superficial inflammatory acne vulgaris,403348008,True,True,Superficial inflammatory acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3780,2029349,I89.0,"Lymphoedema, not elsewhere classified",1,Facial lymphedema due to acne vulgaris,1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3781,2029350,L70.0,Acne vulgaris,1,Facial lymphedema due to acne vulgaris,1208907008,True,True,Facial lymphedema due to acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3782,294025,L70.0,Acne vulgaris,1,Superficial acne vulgaris (disorder),403347003,True,True,Superficial acne vulgaris (disorder),900000000000207008,Primitive,Acne vulgaris
3783,294026,L70.0,Acne vulgaris,1,Papulopustular acne vulgaris,403348008,True,True,Superficial inflammatory acne vulgaris (disorder),900000000000207008,Fully defined,Acne vulgaris
3784,294025,L70.0,Acne vulgaris,1,Superficial acne vulgaris,403347003,True,True,Superficial acne vulgaris (disorder),900000000000207008,Primitive,Acne vulgaris
3785,1962835,L70.0,Acne vulgaris,1,Acne vulgaris (disorder),88616000,True,True,Acne vulgaris (disorder),900000000000207008,Primitive,Acne vulgaris
3786,23863,L70.0,Acne vulgaris,1,Cystic acne vulgaris,13277001,True,True,Cystic acne (disorder),900000000000207008,Fully defined,Acne vulgaris
3787,1962835,L70.0,Acne vulgaris,1,Acne vulgaris,88616000,True,True,Acne vulgaris (disorder),900000000000207008,Primitive,Acne vulgaris
3788,292796,L73.2,Hidradenitis suppurativa,1,Anogenital hidradenitis suppurativa (disorder),402827005,True,True,Anogenital hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3789,292795,L73.2,Hidradenitis suppurativa,1,Axillary hidradenitis suppurativa (disorder),402826001,True,True,Axillary hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3790,37546,L73.2,Hidradenitis suppurativa,1,Hidradenitis suppurativa of anus (disorder),18638007,True,True,Hidradenitis suppurativa of anus (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3791,292797,L73.2,Hidradenitis suppurativa,1,Vulval hidradenitis suppurativa (disorder),402828000,True,True,Vulval hidradenitis suppurativa (disorder),900000000000207008,Primitive,Hidradenitis suppurativa
3792,369605,L73.2,Hidradenitis suppurativa,1,Hidradenitis suppurativa (disorder),59393003,True,True,Hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3793,292796,L73.2,Hidradenitis suppurativa,1,Anogenital hidradenitis suppurativa,402827005,True,True,Anogenital hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3794,292795,L73.2,Hidradenitis suppurativa,1,Axillary hidradenitis suppurativa,402826001,True,True,Axillary hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3795,37546,L73.2,Hidradenitis suppurativa,1,Hidradenitis suppurativa of anus,18638007,True,True,Hidradenitis suppurativa of anus (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3796,292797,L73.2,Hidradenitis suppurativa,1,Vulval hidradenitis suppurativa,402828000,True,True,Vulval hidradenitis suppurativa (disorder),900000000000207008,Primitive,Hidradenitis suppurativa
3797,369605,L73.2,Hidradenitis suppurativa,1,Hidradenitis suppurativa,59393003,True,True,Hidradenitis suppurativa (disorder),900000000000207008,Fully defined,Hidradenitis suppurativa
3798,1838414,L88.X,Pyoderma gangrenosum ,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3799,1838415,L70.9,"Acne, unspecified",1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3800,1838416,L73.2,Hidradenitis suppurativa,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3801,1838414,L88.X,Pyoderma gangrenosum ,1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3802,1838415,L70.9,"Acne, unspecified",1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3803,1838416,L73.2,Hidradenitis suppurativa,1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3804,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3805,1279032,L88.X,Pyoderma gangrenosum ,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3806,1279033,L70.0,Acne vulgaris,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3807,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3808,1279032,L88.X,Pyoderma gangrenosum ,1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3809,1279033,L70.0,Acne vulgaris,1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3810,1838414,L88.X,Pyoderma gangrenosum ,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3811,1838415,L70.9,"Acne, unspecified",1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3812,1838416,L73.2,Hidradenitis suppurativa,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3813,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3814,1279032,L88.X,Pyoderma gangrenosum ,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3815,1279033,L70.0,Acne vulgaris,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma gangrenosum 
3816,294774,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum surrounding surgical stoma,403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma gangrenosum 
3817,294774,L88.X,Pyoderma gangrenosum ,1,Parastomal pyoderma gangrenosum (disorder),403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma gangrenosum 
3818,418083,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum (disorder),74578003,True,True,Pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma gangrenosum 
3819,294774,L88.X,Pyoderma gangrenosum ,1,Parastomal pyoderma gangrenosum,403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma gangrenosum 
3820,418083,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum,74578003,True,True,Pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma gangrenosum 
3821,41921,E16.0,Drug-induced hypoglycaemia without coma,1,Drug-induced hypoglycaemia without coma,190448007,True,True,Drug-induced hypoglycemia without coma (disorder),900000000000207008,Primitive,Drug-induced hypoglycaemia without coma
3822,,,,,Attention to gastrostomy tube (procedure),173765009,True,True,Attention to gastrostomy tube (procedure),900000000000207008,Fully defined,Attention to gastrostomy
3823,1347343,Z43.1,Attention to gastrostomy,1,Attention to gastrostomy (procedure),235222001,True,True,Attention to gastrostomy (procedure),900000000000207008,Fully defined,Attention to gastrostomy
3824,,,,,Attention to gastrostomy tube,173765009,True,True,Attention to gastrostomy tube (procedure),900000000000207008,Fully defined,Attention to gastrostomy
3825,1347343,Z43.1,Attention to gastrostomy,1,Attention to gastrostomy,235222001,True,True,Attention to gastrostomy (procedure),900000000000207008,Fully defined,Attention to gastrostomy
3826,164179,R61.0,Localized hyperhidrosis,1,Localized hyperhidrosis (disorder),274674005,True,True,Localized hyperhidrosis (disorder),900000000000207008,Primitive,Localized hyperhidrosis
3827,164179,R61.0,Localized hyperhidrosis,1,Localized hyperhidrosis,274674005,True,True,Localized hyperhidrosis (disorder),900000000000207008,Primitive,Localized hyperhidrosis
3828,415525,R61.1,Generalized hyperhidrosis,1,Generalized hyperhidrosis due to neurological disorder (disorder),723000001,True,True,Generalized hyperhidrosis due to neurological disorder (disorder),900000000000207008,Fully defined,Generalized hyperhidrosis
3829,415526,G98.X,"Other disorders of nervous system, not elsewhere classified ",1,Generalized hyperhidrosis due to neurological disorder (disorder),723000001,True,True,Generalized hyperhidrosis due to neurological disorder (disorder),900000000000207008,Fully defined,Generalized hyperhidrosis
3830,415525,R61.1,Generalized hyperhidrosis,1,Generalized hyperhidrosis due to neurological disorder,723000001,True,True,Generalized hyperhidrosis due to neurological disorder (disorder),900000000000207008,Fully defined,Generalized hyperhidrosis
3831,415526,G98.X,"Other disorders of nervous system, not elsewhere classified ",1,Generalized hyperhidrosis due to neurological disorder,723000001,True,True,Generalized hyperhidrosis due to neurological disorder (disorder),900000000000207008,Fully defined,Generalized hyperhidrosis
3832,164178,R61.1,Generalized hyperhidrosis,1,Generalized hyperhidrosis (disorder),274673004,True,True,Generalized hyperhidrosis (disorder),900000000000207008,Primitive,Generalized hyperhidrosis
3833,164178,R61.1,Generalized hyperhidrosis,1,Generalized hyperhidrosis,274673004,True,True,Generalized hyperhidrosis (disorder),900000000000207008,Primitive,Generalized hyperhidrosis
3834,20573,D69.5,Secondary thrombocytopenia,1,Secondary autoimmune thrombocytopenia (disorder),128092005,True,True,Secondary autoimmune thrombocytopenia (disorder),900000000000207008,Primitive,Secondary thrombocytopenia
3835,20573,D69.5,Secondary thrombocytopenia,1,Secondary ITP (immune thrombocytopenia),128092005,True,True,Secondary autoimmune thrombocytopenia (disorder),900000000000207008,Primitive,Secondary thrombocytopenia
3836,1260611,D69.5,Secondary thrombocytopenia,1,Secondary thrombocytopenia (disorder),154826009,True,True,Secondary thrombocytopenia (disorder),900000000000207008,Primitive,Secondary thrombocytopenia
3837,20573,D69.5,Secondary thrombocytopenia,1,Secondary autoimmune thrombocytopenia,128092005,True,True,Secondary autoimmune thrombocytopenia (disorder),900000000000207008,Primitive,Secondary thrombocytopenia
3838,1260611,D69.5,Secondary thrombocytopenia,1,Secondary thrombocytopenia,154826009,True,True,Secondary thrombocytopenia (disorder),900000000000207008,Primitive,Secondary thrombocytopenia
